305,0.009656731822997604,0.02645619701259758,0.019049764617218946,0.014964708072044221,0.014955163263942589,0.011419050482490055,0.04069462903891288
307,0.012835581245985874,0.02712410170332653,0.019761464372141064,0.020036700614735305,0.020091751536838252,0.016477658500779896,0.04368523806215073
310,0.0092274992670771,0.03119737928445057,0.01926466047217249,0.014423922603342127,0.014423922603342127,0.01405536708966788,0.04670835370043828
312,0.011253823234720238,0.029773325820814614,0.018357764922524528,0.017592153140325896,0.017592153140325896,0.013677622211675362,0.04632504096667679
313,0.011933295288821257,0.031169577574371155,0.01967246318601374,0.018010906093462682,0.018010906093462682,0.013898928412909767,0.047060071161269625
315,0.008428119238930047,0.027558011639887685,0.018686804596979467,0.012595220703328809,0.012595220703328809,0.00993425858290723,0.043962806005731395
316,0.009298397629093834,0.028916380736000988,0.02155970671072122,0.01459840265220012,0.01459840265220012,0.011130575647980711,0.04593801129891039
317,0.011094422192553036,0.02476515350347125,0.01896523688373605,0.01699302774069129,0.01699302774069129,0.016084408841418183,0.04172418809582085
318,0.01137945149406468,0.02677824404185436,0.018925629191304215,0.017229499249556558,0.017229499249556558,0.013211215718379046,0.04487707850888366
319,0.008317070431607875,0.027631882312499054,0.01835385121534382,0.012354613896464115,0.012354613896464115,0.009266834487098806,0.04515800116020379
320,0.013407554379776598,0.033295166033261256,0.021055754167332123,0.021110481229528844,0.021110481229528844,0.01646195515243134,0.05341683962715716
321,0.009812016409617284,0.03190138045645133,0.021729035926546972,0.01498935452043413,0.01498935452043413,0.012379913797580097,0.045076518546424894
322,0.011481852898572746,0.024487498426554,0.01738778857148539,0.017704439784848206,0.017784210046494664,0.01364375360865469,0.03811889786119309
324,0.008024438248318848,0.03050664620192547,0.020414432542986607,0.012648296976655185,0.012648296976655185,0.011191296265923132,0.0452061533762757
325,0.01187434176594821,0.028871578517215092,0.019714885026001303,0.01827161474187599,0.018351023937460836,0.01476018422933375,0.04439201578339337
326,0.005351318609635636,0.029372546349062976,0.015288932691070182,0.008125094083998195,0.007974559686888455,0.0076507315254869075,0.04653358102189688
327,0.01113641885325559,0.027831440809757135,0.020881906604633193,0.016645408163265308,0.016645408163265308,0.014841472303206997,0.04684896540201169
328,0.011841363764440681,0.028026974049207017,0.01961353601407555,0.018910256410256423,0.018869165023011187,0.015236686390532541,0.04487311025337479
330,0.008568868890445655,0.027455163554748613,0.016519209169318996,0.013370216689718764,0.013370216689718764,0.010220312191266546,0.043097459824638265
331,0.01238196844154867,0.027184629195860278,0.02201616337384387,0.019234613276590245,0.01938506840334869,0.015609182061450169,0.044192561910810425
333,0.013753674309229856,0.028561322422433567,0.020973915638948303,0.020817460317460304,0.020817460317460304,0.016547031158142267,0.04278291594631477
335,0.010800031905559533,0.029396150232474792,0.021942010103405293,0.015878713294362964,0.015878713294362964,0.013205483198304443,0.04452949257856158
336,0.012016395409435318,0.027702666661213234,0.021809311533256374,0.017864896959062772,0.018064288151289173,0.014313739825510546,0.044855467232642374
338,0.010874333917038544,0.033059513308623625,0.022514380772701886,0.016500028243800487,0.016500028243800487,0.014288538665762863,0.05104764845711057
339,0.011407553798858145,0.028292823228593982,0.01986763454518045,0.01734307359307359,0.01734307359307359,0.014195134575569354,0.04454939314928285
340,0.010213882163034711,0.022847077592840288,0.015745397424111275,0.016581920903954803,0.016581920903954803,0.012631154156577888,0.04162780957272481
341,0.011330715742480445,0.03362702590643775,0.020369900408827732,0.017081156787039135,0.017257804022509902,0.014767393443864029,0.048114762561129475
343,0.010414193378182298,0.03447235282415337,0.02222660742295741,0.016158818097876268,0.016158818097876268,0.01350085740667458,0.05225034830196154
344,0.011651815548420486,0.02755074643577737,0.01980723516444287,0.01820581253451625,0.01815904859886342,0.014473104056437387,0.04363072312078306
345,0.00826618251757527,0.031710364457579014,0.021744902306716152,0.012058960074280409,0.012146007428040855,0.010651280010611483,0.04215878326254384
346,0.011752353529983356,0.03035119501497665,0.021091421922666588,0.0178967725572253,0.017914065517261265,0.01448597637013083,0.04292741162796777
347,0.010876255264010369,0.023738383687363276,0.019669972551125,0.015459993521218013,0.015459993521218013,0.01578123312817191,0.04383097061668489
348,0.009575892857142856,0.030173765759703253,0.022025272946688382,0.014636656746031745,0.014636656746031745,0.011162367724867724,0.04896253384075089
350,0.013081478546110997,0.02900711102554955,0.021423649404089133,0.019405092133940944,0.019306023380225867,0.014714186645531997,0.04471410879738791
351,0.009264658244250079,0.027561628769611976,0.018925402189958,0.014462868480725623,0.014462868480725623,0.01252362055933484,0.044109951603574185
352,0.012797974625931605,0.028826531559506548,0.021164036863488698,0.01960872162485065,0.01960872162485065,0.015891505945269384,0.04371445625925917
353,0.01181718005554281,0.027159255376019636,0.019316281291071193,0.018159061377359925,0.018159061377359925,0.014115646258503398,0.04283797729825031
355,0.013307837010089696,0.03044929550806141,0.021113127119917932,0.02055641061517653,0.02055641061517653,0.015415558975794032,0.0454561810866185
356,0.012376151234346445,0.027679910806061896,0.019551309858427155,0.019017899772964225,0.01910559599325713,0.01475708146978865,0.0440465804131714
357,0.013213107024988216,0.03348063858583658,0.019381310707024164,0.020279349363507785,0.020279349363507785,0.015264026402640267,0.048804334416958126
358,0.014344660784170737,0.03224856222559134,0.0221150560196592,0.02141763290308467,0.02141763290308467,0.021740319404944208,0.04739411515828053
